,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,EWS_DaysToThreat,scenario,policy,model,A.4 Total Costs,A.4_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
10,58,139.8306843578982,10,0.8190594154832933,66.2124156452839,1.0,0.3748689014867966,164.1712764157364,1.5,0.6913105398554403,57.426058191317004,1.5,0.045028338122839934,238.7164741610316,10,0.24796058976229862,2.5,3.5,1.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,15,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
11,119,280.62658238909853,1.5,0.5051025170606717,323.6637418428666,1.5,0.11065315519563713,203.44689809103275,10,0.8990827514378251,116.96525183466011,10,0.7939658471963801,249.33857992701974,10,0.9275200594945038,3.5,4.5,4.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,16,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
12,34,246.24221890431465,10,0.3209497892003271,312.2877825518326,1.5,0.5204507926017145,245.1510309101114,1.0,0.5380738966678098,234.77220345553346,1.5,0.49688261168156894,158.30198128410115,10,0.10051589675998232,3.5,2.5,4.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,17,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
13,131,103.99164335877683,1.5,0.5820258693935193,250.8535824719615,1.0,0.8511616482464744,126.97002478841696,10,0.16293751684687663,156.8010272738883,10,0.775640351657021,213.04960837648696,1.5,0.3667547152105884,4.5,4.5,3.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,18,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
14,103,142.27772895045524,1.5,0.7622127075339653,334.17491717519533,1.0,0.597822739158177,53.86547636387835,1.5,0.07761188896873948,291.55864916692343,1.0,0.5917696696348537,59.90337297357111,1.5,0.7269896565004346,3.5,4.5,2.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,19,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
15,19,109.23258200398163,1.5,0.39647176653039756,78.81224030133443,10,0.8674087506675834,50.743197598523665,1.0,0.8898857863657205,193.768797703445,1.5,0.7872395943998166,194.0721668677728,1.5,0.9848060728104842,3.5,2.5,2.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,20,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
16,36,275.03528759430293,1.5,0.9067809729696746,57.38349376231341,1.5,0.5887704813957719,132.27020061887998,10,0.7869063234419451,44.734939574039046,10,0.0196486262723091,269.2847840489281,10,0.7730556173498568,1.5,3.5,2.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,21,0,dikesnet,54259378.22814107,0.0007965229787745124,1382500000.0,0.0
17,100,168.41364515618207,1.5,0.7426111843235426,249.00843190597186,1.0,0.8357415570990613,104.8429741906597,10,0.44259755778671445,203.17211846435663,1.5,0.301032119832309,48.390741329749865,10,0.8495587712194426,1.5,2.5,3.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,22,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
18,44,303.89896154652024,1.0,0.022664057913109718,203.46614038967815,1.0,0.5302426066305198,248.59813481872564,10,0.5015030819258838,181.60377659114636,10,0.37144485389775084,326.2994909094501,10,0.8558970093514996,4.5,3.5,3.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,23,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
19,76,278.5337880793603,10,0.1418160200997007,61.500096331945315,1.0,0.023344172476572344,300.29893310925,1.0,0.06526461374214336,50.54357601995733,10,0.10434961201635033,323.9636119026233,1.5,0.5035100397637041,4.5,2.5,3.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,24,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
20,7,202.71403832904684,1.0,0.05443725287804433,34.36639765133143,1.5,0.6482487525064138,341.43197709151633,1.5,0.013120020054758756,303.0264541900387,1.5,0.2874223477360111,36.15210650356098,1.0,0.9503777238828782,1.5,3.5,3.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,25,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
21,115,227.77295857220852,1.0,0.21225905605147125,71.48499217290362,1.5,0.9744077980708058,236.2337052017645,1.5,0.26421025864872943,46.63644668428521,10,0.21894390044229067,262.88495475673744,1.0,0.9425287824461817,4.5,3.5,2.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,26,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
22,21,103.57795633141403,10,0.7029159953751699,210.66923984203984,1.0,0.968008503817618,74.28992291495976,1.0,0.9230630678608335,265.5297631876317,10,0.4525073814838212,347.4800596724656,1.0,0.9383276504297801,3.5,4.5,2.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,27,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
23,2,317.42118907176797,1.0,0.6170655505440985,302.79525230072227,1.5,0.6750095358120874,81.38460283792293,10,0.058579809432130356,177.53778028070337,1.5,0.3851873730125229,298.3896339336099,1.0,0.9165983937627474,3.5,1.5,1.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,28,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
24,27,88.54210208006675,10,0.22744948657331066,45.79558685896836,1.5,0.3663559954137122,95.24301855819732,1.0,0.28396472893301483,254.8242383924239,1.0,0.2353474496294045,274.53087765550777,1.0,0.9759114252450718,1.5,4.5,2.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,29,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
25,60,293.4559041468233,10,0.5348028833724089,220.0971506037291,1.5,0.6304719259035702,324.51007361027746,10,0.7204908218180357,35.28811352242137,1.5,0.6063752872774728,43.54382495812921,1.0,0.06491325680976952,2.5,4.5,4.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,30,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
26,116,75.39208484960147,1.5,0.5900671181908073,301.5912834554403,10,0.7122042703181559,319.42923369433595,10,0.3098850366422224,307.6923472626944,1.0,0.17971801128054785,70.72389822317294,10,0.08056257294143578,3.5,4.5,3.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,31,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
27,68,211.5411218856932,10,0.06428917019537239,149.03083621821952,1.5,0.7672058514385915,286.05506077332115,10,0.6008015583582557,299.97528753153466,10,0.57383104215153,311.0675979300816,1.5,0.6930716857359179,1.5,1.5,4.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,32,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
28,35,137.8538997141218,1.5,0.25054657424901033,138.45567424980916,1.0,0.49880952879478985,254.24463168054388,10,0.9872609630965743,311.1944661768862,1.0,0.09784136569513717,229.15945027912403,1.0,0.8749279718171978,4.5,4.5,2.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,33,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
29,110,189.09109948170237,1.0,0.9722414000138349,214.3243262359115,1.0,0.41035979692716007,219.9215207719666,1.5,0.17560592405380476,282.86373859912794,10,0.6969449714953896,169.1407554266052,10,0.9991343093430582,4.5,1.5,1.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,34,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
30,7,305.4787441786288,10,0.27990116354619377,32.82772780742993,1.0,0.7278692165405627,159.97595135832012,10,0.005756700636912449,217.26876681229504,1.0,0.1405558347371663,109.16865489325221,10,0.17711000187936926,2.5,1.5,1.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,35,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
31,28,261.30099853398326,1.5,0.2665796046094587,155.78164920703566,1.0,0.120486679999954,330.8534406939581,1.5,0.4658134445972616,100.22874673874327,1.0,0.8835112160471296,276.7167756370759,1.0,0.5741258708745156,3.5,2.5,2.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,36,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
32,47,190.16722579970525,1.5,0.4536032743332182,344.567408152018,10,0.48426588220508615,117.17256817847252,1.5,0.1995788367578179,271.55430583255475,10,0.931737686512881,64.4750664125853,1.5,0.23873209772113196,4.5,2.5,3.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,37,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
33,66,236.08741815134027,1.0,0.4294571427634545,347.6648520102211,1.5,0.45869881065082585,271.2027306841346,10,0.622714215560894,54.760646478362034,1.5,0.6665899279219597,192.32961583513801,1.0,0.7487984941407252,3.5,4.5,4.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,38,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
34,40,45.205298282222046,1.0,0.3377956711116513,125.34975707271228,10,0.03798933271099457,151.49895117311127,10,0.565005591015728,90.03509773950397,10,0.2772577565970182,282.41188132575365,1.5,0.6496310943073125,2.5,1.5,3.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,39,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
35,62,329.7054180462087,1.0,0.752389557701548,278.6185481887768,1.5,0.14615827796206726,289.5260302546598,1.0,0.7596075903199181,332.9961165372835,10,0.7111518376508174,178.3402233247515,10,0.07232558319575641,2.5,1.5,4.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,40,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
36,95,91.667115969246,10,0.632260943036578,280.95633733201714,1.5,0.07309955623880293,68.14158490143214,1.0,0.5136936890377517,212.33283788417475,1.5,0.33658793639300705,113.8760069846627,1.0,0.15349655112093571,2.5,3.5,4.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,41,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
37,122,58.42890025425143,10,0.652973460684873,180.13586469687792,1.0,0.18894544627924437,344.9087585625492,1.5,0.1503726197478915,169.81617043288057,1.5,0.4365229854733521,344.0248906683927,1.5,0.3281570433963723,3.5,4.5,1.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,42,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
38,29,222.55240849351043,1.0,0.675049473756655,174.11497224292026,10,0.20021302855833487,293.60628705774485,1.5,0.9587416062324803,41.27973241858715,1.5,0.7660200341635764,182.57893818805263,1.5,0.011281818417974727,3.5,2.5,4.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,43,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
39,75,154.62690241689285,1.5,0.8430671835314129,119.35934597985663,1.0,0.04315105601110521,264.9753489958823,1.5,0.8366517252961727,292.6690203031925,10,0.0035782274818840477,312.91974815650576,1.0,0.8171106579683098,3.5,4.5,3.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,44,0,dikesnet,52221730.633807555,6.023253307816622e-05,1382500000.0,0.0
40,80,181.56043674593573,10,0.19273327731536677,189.43098674972637,1.0,0.1649662533483114,312.8819668919551,1.0,0.5483996163963523,100.89383825483063,10,0.20303961050988897,112.04693152773129,1.0,0.4735473267661903,3.5,2.5,4.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,45,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
41,1,69.23349125127885,10,0.40082623368783576,159.8260983759516,1.0,0.6565074121037501,152.51272837442724,1.5,0.3707663862902334,229.37615725117178,10,0.9061222182093169,141.2995975855141,10,0.7177456485040885,4.5,2.5,2.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,46,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
42,25,347.720675032864,10,0.8213915775173918,331.96972610449745,1.5,0.13028899703318197,70.9524689010343,1.5,0.8212874411666439,148.88240173390005,1.5,0.8357285376091896,333.66608615379977,10,0.21402617932146104,1.5,1.5,4.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,47,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
43,73,66.59721126674232,1.5,0.20732465066682965,258.77489721050557,10,0.6651912969123273,223.75012636007935,1.0,0.9003428988429412,341.1133055651911,1.0,0.7314793103253053,273.0203493912956,1.0,0.8256974896194924,3.5,2.5,4.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,48,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
44,10,247.70428152397392,1.5,0.8541934436490006,98.70011030631468,1.5,0.6102598898878192,58.01168059983279,10,0.5597759844684108,62.87054448040499,1.0,0.4477353104720784,32.301357126302314,10,0.8907757533975651,2.5,3.5,1.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,49,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
45,78,195.83945271941457,1.0,0.9635749690990838,292.787763074589,1.5,0.22839173472937735,198.00918381061337,1.0,0.31700431216145386,161.61475168755626,10,0.24778635157287,224.69926920730506,10,0.46203283064607154,2.5,4.5,1.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,50,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
46,11,99.5882774734079,1.0,0.035782896623925885,340.01517802456465,1.5,0.7518965904587674,171.1086462888707,10,0.8195104722322117,219.2760782247762,1.5,0.5206992160541112,237.21080543922807,1.5,0.2717287755658175,3.5,4.5,3.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,51,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
47,14,156.44465617262074,1.0,0.8783483850237732,108.83035377541822,10,0.009110575683029696,168.4348694401553,10,0.3861204735962262,252.2982203748282,1.0,0.8927479702924327,320.6051605603721,1.5,0.682161187486846,4.5,3.5,4.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,52,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
48,92,338.3391764563588,1.0,0.28804299607982786,140.94353042039785,1.5,0.10966142200864887,182.20235255609308,1.5,0.9953400853830674,330.01567211883855,10,0.9116689642732592,130.03490806878136,1.5,0.03911062576376459,4.5,3.5,3.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,53,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
49,102,333.83952675864225,1.0,0.5165286150316999,152.2219740768623,10,0.27435472063715877,36.604538864352364,1.0,0.6851084115108335,122.34454159519551,1.0,0.9983716982235775,80.65872142920182,1.0,0.4024900017698621,4.5,4.5,4.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,54,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
50,108,80.58861898994184,1.5,0.00266140847718491,271.5324571556216,1.5,0.43112819238329364,101.93115634035954,1.0,0.9464620598832035,112.05449612558101,1.0,0.7462681699960739,82.68623500213359,1.5,0.5822722954866862,4.5,3.5,2.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,55,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
51,22,284.87886724052254,1.5,0.8815688360835168,266.5221638138519,1.0,0.6019114978296228,338.53022913864595,1.5,0.4294680069345553,94.01613682914407,1.5,0.8185430542243919,251.03400689010058,10,0.35116909540785046,1.5,2.5,3.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,56,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
52,124,145.48571546580155,1.5,0.08099537899681954,243.84755143097692,1.5,0.9549275127603821,125.93522658864845,1.0,0.4519836033960905,86.36188432703862,10,0.06008300168828637,300.2681360594146,1.0,0.5185258384807493,1.5,1.5,1.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,57,0,dikesnet,52437260.36944288,0.00013776522656869117,1382500000.0,0.0
53,62,41.9380664352147,1.0,0.47565168668546615,77.56515828324483,1.0,0.5660597016663064,190.9834333363568,1.0,0.2526214248789435,143.25521649279278,1.0,0.15380231725773222,220.3109361435688,1.5,0.1185606334280347,2.5,3.5,1.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,58,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
54,91,124.65232156900015,1.5,0.558745403018597,113.82980912191128,1.5,0.4028319551415667,328.9452980693797,10,0.14475068139270025,183.78522283541955,10,0.08645254868762002,152.73055898443198,10,0.6647461308366583,2.5,4.5,2.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,59,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
55,84,158.6961525843896,10,0.9522807422610102,268.67420477080435,10,0.3051386571315508,112.77849144354356,10,0.869864581519018,346.2649007993037,1.0,0.7556301800203405,232.2848163682159,10,0.4986933223460025,4.5,2.5,4.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,60,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
56,39,151.57786505121067,1.5,0.16328546150213236,96.41808039129138,1.5,0.23636404110415202,207.06907079097817,1.0,0.24620421514070737,79.77412066933817,1.5,0.4107784699707414,246.9289816609788,1.5,0.1906723856764536,2.5,3.5,1.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,61,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
57,72,296.6578041632664,10,0.3446619435556559,340.5617547264353,10,0.0807220056291523,122.42012860571904,10,0.7468194970697992,134.72273811591816,10,0.35016172192854617,203.55065807844483,10,0.5975710920317053,3.5,3.5,3.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,62,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
58,97,173.08862262542925,10,0.048228198288529006,288.16903593188067,1.0,0.06405174281142935,195.11893691483095,1.0,0.3943015808796355,245.8400127711269,1.0,0.3479678155459247,290.44092299148826,1.0,0.09043056892492754,3.5,1.5,1.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,63,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
59,90,39.41174403449288,10,0.360564232561412,36.5719536263791,10,0.7943151924116112,156.68059499264908,1.5,0.8515333193448622,170.88839303958233,1.0,0.8652370150782996,167.07448565140172,10,0.764933444997337,1.5,4.5,1.5,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,7,1,9,1,2,3,4,8,2,6,7,7,1,7,7,0,64,0,dikesnet,52106993.465831816,0.0,1382500000.0,0.0
